Date,Year,Pitcher,PitcherThrows,Inning,PAofInning,BatterSide,PitchofPA,Balls,Strikes,PitchType,ReleaseSpeed,InducedVertBreak,HorzBreak,ReleaseHeight,ReleaseSide,Extension,PlateHeight,PlateSide,SpinRate,SpinAxis,swing_prob,whiff_prob_gs,whiff_prob
4/12/2021,2021,Pitcher X,Right,2,1,Left,2,0,1,CURVEBALL,74.79605814,-14.51487402,-7.544498087,6.847449248,0.542844545,6.031833132,3.153843898,0.365957288,2707.909357,29.27556052,0.222371846,0.123429261,0.027447193
4/12/2021,2021,Pitcher X,Right,2,1,Left,3,0,2,CURVEBALL,77.36701665,-11.87234867,-10.06085269,6.944461979,0.426590771,6.13727473,0.837818707,-0.798457632,2705.223932,24.77731362,0.32141012,0.66877532,0.214951156
4/12/2021,2021,Pitcher X,Right,2,2,Right,1,0,0,FASTBALL,94.13572928,18.2381373,4.151552468,6.961522407,0.344927836,6.045099188,2.270402328,-0.431468727,2196.399194,196.1371727,0.473450392,0.154878184,0.073327137
4/12/2021,2021,Pitcher X,Right,2,2,Right,2,0,1,CUTTER,89.55404458,6.108685417,-1.872262395,6.859941375,0.325769516,6.166375727,0.196063305,-1.115992588,2287.427135,179.478772,0.079433158,0.975602508,0.077495188
4/12/2021,2021,Pitcher X,Right,2,2,Right,3,1,1,CUTTER,89.54905991,7.037928961,-4.207492985,6.881926871,0.468204133,6.121862508,0.46297078,-0.341425133,2403.102532,173.1355173,0.16789794,0.976003528,0.163868981
4/12/2021,2021,Pitcher X,Right,2,2,Right,4,2,1,CUTTER,89.31815384,10.02344079,-3.0221317,6.890764087,0.432170992,6.064621279,1.759624619,-0.264557014,2335.883487,163.5336604,0.859387279,0.117077887,0.100615247
4/12/2021,2021,Pitcher X,Right,2,2,Right,5,2,2,CHANGEUP,83.4252777,9.186054706,12.64867905,6.772831459,0.522413793,5.991773873,1.333069519,0.804745693,1316.998485,220.3306405,0.739041567,0.518837869,0.383442752
4/12/2021,2021,Pitcher X,Right,2,2,Right,6,2,2,FASTBALL,92.09237982,18.41149655,0.331389299,6.807356194,0.589900385,6.165014657,3.530866871,0.353524812,2122.486498,191.7460408,0.907766759,0.271722674,0.246660812
4/12/2021,2021,Pitcher X,Right,2,2,Right,7,2,2,FASTBALL,93.17498677,18.42483904,4.404144209,6.711611066,0.602542253,6.210158602,0.563051045,1.233471724,2161.043852,199.7878689,0.003786648,0.791692495,0.002997861
4/12/2021,2021,Pitcher X,Right,2,2,Right,8,3,2,CUTTER,90.82082715,9.570883337,-4.065450565,6.861872732,0.384841904,6.081088496,1.732790345,-0.957822948,2344.356982,176.2481731,0.851819336,0.214218587,0.182475534
4/12/2021,2021,Pitcher X,Right,2,3,Right,1,0,0,CURVEBALL,77.71078489,-13.97974047,-6.028791892,6.823966944,0.512760298,6.173750671,0.757208001,0.035976859,2758.729309,22.78745804,0.179855451,0.840428174,0.151155588
4/12/2021,2021,Pitcher X,Right,2,3,Right,2,1,0,CUTTER,89.80612987,9.107311307,-6.818777788,6.955119575,0.537404114,5.977009425,2.707591237,-0.52458282,2309.591039,175.4934751,0.761355579,0.203622773,0.155029334
4/12/2021,2021,Pitcher X,Right,2,3,Right,3,1,1,CUTTER,90.31190013,8.248762616,-2.884517821,6.904915074,0.426253668,6.131570031,0.544549973,-0.994358319,2298.451024,177.7955853,0.126014084,0.963085771,0.121362371
4/12/2021,2021,Pitcher X,Right,2,3,Right,4,2,1,FASTBALL,93.50629999,18.32965355,3.444728107,6.828007305,0.39509416,6.065843569,1.728733216,-0.508742811,2198.887905,194.0026616,0.512331247,0.120481052,0.061726207
4/12/2021,2021,Pitcher X,Right,2,3,Right,5,2,2,CURVEBALL,78.65237277,-11.22916552,-3.336084669,6.95980272,0.367035459,6.083736015,2.263924669,-0.355788969,2750.140378,22.64163894,0.924812794,0.094185412,0.087103874
4/12/2021,2021,Pitcher X,Right,3,1,Left,1,0,0,CURVEBALL,74.25168504,-10.02290304,-7.795983038,6.885897312,0.620583866,5.941541627,4.387813592,1.161429575,2555.545419,28.46760803,0.000546858,0.286723346,0.000156797
4/12/2021,2021,Pitcher X,Right,3,1,Left,2,1,0,FASTBALL,91.37698217,16.4310225,0.471679753,6.868412912,0.657039086,6.106512189,4.095166144,-1.302536978,2109.592673,191.6846529,0.024349894,0.385381967,0.00938401
4/12/2021,2021,Pitcher X,Right,3,1,Left,3,2,0,CHANGEUP,81.13362755,9.974111523,12.07760241,6.797414564,0.640876094,6.025179054,2.684996706,0.189921202,1159.604563,216.6652646,0.549151838,0.216792479,0.119051988
4/12/2021,2021,Pitcher X,Right,3,1,Left,4,2,1,CHANGEUP,83.04572236,8.435888574,11.76682695,6.765516599,0.691095162,6.133685628,1.65675714,-0.062645463,1271.955156,218.7979623,0.858724475,0.359271348,0.308515099
4/12/2021,2021,Pitcher X,Right,3,1,Left,5,2,2,CUTTER,89.19436064,7.237937992,-2.611050729,6.881793841,0.784486013,6.100179543,1.90194948,-1.351584436,2396.433324,175.1254736,0.591385126,0.626365602,0.370423301
4/12/2021,2021,Pitcher X,Right,3,2,Left,1,0,0,CHANGEUP,81.90476459,7.787452785,13.65121947,6.714800558,0.629199559,6.067714484,2.269064344,0.846326504,1217.757952,219.9776828,0.505846441,0.266501099,0.134808632
4/12/2021,2021,Pitcher X,Right,3,3,Right,1,0,0,CURVEBALL,76.48211486,-13.33007734,-6.642378421,6.811427696,0.505870451,5.961488455,1.937949152,-0.420110628,2576.90025,24.02390306,0.372070313,0.18721731,0.069658003
4/12/2021,2021,Pitcher X,Right,3,4,Right,1,0,0,CURVEBALL,77.3549097,-15.15615859,-5.559503295,6.842523447,0.497148476,6.097726895,0.572166398,0.125711718,2622.932417,22.7585117,0.136998519,0.916030705,0.12549485
4/12/2021,2021,Pitcher X,Right,3,4,Right,2,1,0,CUTTER,88.65025085,6.387885558,0.588422478,6.89957878,0.450228218,6.04336402,2.71059256,-0.643099868,2270.829317,159.2771878,0.663335025,0.164894029,0.109379985
4/12/2021,2021,Pitcher X,Right,3,5,Left,1,0,0,FASTBALL,93.07083405,16.56586065,1.982470753,6.888309316,0.626325803,6.100340424,3.095070733,-0.292938926,2179.696775,196.8011595,0.646348536,0.166432574,0.107573451
4/12/2021,2021,Pitcher X,Right,3,5,Left,2,0,1,FASTBALL,92.41091256,17.59915464,-0.446862223,6.875616207,0.554729899,6.075966444,4.012926832,-1.01008494,2128.895251,192.2644836,0.085293189,0.415056705,0.03540151
4/12/2021,2021,Pitcher X,Right,3,5,Left,3,1,1,CHANGEUP,82.43325394,7.129404407,12.50852163,6.805740489,0.76309342,6.135019607,2.50333687,0.536013173,1294.209895,215.3626267,0.909217,0.149044231,0.135513548
4/12/2021,2021,Pitcher X,Right,3,6,Right,1,0,0,CURVEBALL,76.88114967,-9.542675442,-13.87470728,6.852327108,0.607761619,6.06267887,-0.20276444,-0.411682225,2716.995875,24.991805,0.119447678,0.956852794,0.114293845
4/12/2021,2021,Pitcher X,Right,3,6,Right,2,1,0,CHANGEUP,83.83411429,8.817704052,12.5168111,6.782992504,0.611675327,6.015917605,1.069184812,0.410303991,1302.788544,214.0210952,0.544197261,0.679618895,0.369846741
4/12/2021,2021,Pitcher X,Right,3,6,Right,3,2,0,FASTBALL,91.88202074,18.5307461,1.364575597,6.75536209,0.584579044,6.142635695,2.813672558,0.973571532,2076.867061,194.7275835,0.224188253,0.111909248,0.025088739
4/12/2021,2021,Pitcher X,Right,3,6,Right,4,2,1,FASTBALL,92.02448761,20.24951344,3.808389748,6.71750978,0.627737614,6.344466754,2.207001926,0.390970913,2170.893917,195.058304,0.86905092,0.087218136,0.075797001
4/12/2021,2021,Pitcher X,Right,3,6,Right,5,2,2,CHANGEUP,83.30011266,5.425747149,13.40328216,6.736982839,0.668870363,5.907517609,1.89052393,1.39503198,1304.182134,224.5728751,0.497903228,0.455527484,0.226808605
4/12/2021,2021,Pitcher X,Right,3,6,Right,6,3,2,CUTTER,91.23718974,7.874518151,-2.84265114,6.835955478,0.510605604,5.915845487,0.931220495,-0.31333325,2228.633225,179.7184567,0.658547044,0.386015505,0.254209369
4/12/2021,2021,Pitcher X,Right,3,7,Left,1,0,0,FASTBALL,92.89340016,18.10288197,0.391708792,6.787765102,0.596143735,6.122261843,2.305486208,-0.54182606,2113.70756,196.824995,0.611173749,0.058419265,0.035704321
4/12/2021,2021,Pitcher X,Right,3,7,Left,2,0,1,CHANGEUP,83.13375083,6.001424493,14.51898167,6.735660638,0.82016567,6.026488749,2.598186013,0.267504737,1224.516177,225.7165834,0.829000771,0.130614027,0.108279129
4/12/2021,2021,Pitcher X,Right,4,1,Right,1,0,0,CURVEBALL,74.43564092,-12.2922131,-11.32733465,6.8748303,0.531706417,6.066749491,2.150865531,0.262127682,2662.635797,24.1466674,0.291113287,0.144653887,0.042110668
4/12/2021,2021,Pitcher X,Right,4,1,Right,2,0,1,FASTBALL,91.26772755,17.19324059,2.071214316,6.77647193,0.751909773,6.121031285,2.230258494,0.94978964,2143.241824,198.1004482,0.238398656,0.070939235,0.016911818
4/12/2021,2021,Pitcher X,Right,4,1,Right,3,1,1,CUTTER,89.91003998,8.907514404,-4.926918177,6.91355376,0.473918269,5.97748407,1.986844871,0.502160083,2318.653253,179.1058212,0.714607179,0.071261011,0.05092363
4/12/2021,2021,Pitcher X,Right,4,1,Right,4,1,2,CHANGEUP,83.94080869,11.4518198,9.655425602,6.675933821,0.478920521,5.995987761,1.603729728,-0.413392967,1325.399293,222.0447443,0.845236957,0.285733402,0.241512431
4/12/2021,2021,Pitcher X,Right,4,2,Right,1,0,0,CUTTER,89.43477304,5.631732458,-5.123793644,6.915157569,0.557295753,5.900949219,2.427706389,-0.446268135,2282.583057,173.6544085,0.618577719,0.1402542,0.086758123
4/12/2021,2021,Pitcher X,Right,4,2,Right,2,0,1,CHANGEUP,82.82323156,10.02746332,11.27915412,6.718286391,0.672478133,6.065653097,2.48890671,1.348583514,1203.034527,212.648751,0.282025844,0.296288133,0.083560911
4/12/2021,2021,Pitcher X,Right,4,2,Right,3,1,1,CHANGEUP,83.74998768,9.951290376,11.54569882,6.711553234,0.562435674,6.247815344,1.412036963,-0.095094529,1311.396483,219.5315433,0.756427884,0.501726031,0.37951956
4/12/2021,2021,Pitcher X,Right,4,2,Right,4,1,2,FASTBALL,93.62396736,17.26437906,2.314075646,6.916608961,0.572985736,5.881876085,3.550927294,-0.39439788,2239.420217,190.4557034,0.874933183,0.228265017,0.199716638
4/12/2021,2021,Pitcher X,Right,4,2,Right,5,1,2,FASTBALL,92.36456179,19.70196522,1.17526765,6.748794162,0.728285641,6.199406303,1.988892802,0.302104651,2191.729712,195.1180902,0.779806912,0.113587342,0.088576195
4/12/2021,2021,Pitcher X,Right,4,3,Left,1,0,0,FASTBALL,93.91077092,19.62017856,3.407491625,6.809759554,0.652561429,6.168001373,0.719015453,-0.972112515,2105.595306,201.323404,0.008884765,0.69153893,0.006144161
4/12/2021,2021,Pitcher X,Right,4,3,Left,2,1,0,FASTBALL,93.72305935,18.97861775,4.97015381,6.810022689,0.653523933,6.262668927,2.271456727,0.027568418,2152.795224,202.2135985,0.735445857,0.083462961,0.061382489
4/12/2021,2021,Pitcher X,Right,4,3,Left,3,1,1,CURVEBALL,77.36400124,-14.18751371,-7.14329336,6.871491163,0.490560819,5.883049279,0.995120771,0.226181512,2729.048533,20.07182752,0.505834758,0.634823143,0.321115611
4/12/2021,2021,Pitcher X,Right,4,3,Left,4,1,2,CHANGEUP,83.13745543,7.145048573,12.81025554,6.779774277,0.819011557,5.805382425,2.773714639,1.246395412,1217.882031,221.6951649,0.66899389,0.159302711,0.106572541
4/12/2021,2021,Pitcher X,Right,4,3,Left,5,2,2,CUTTER,89.03423511,7.554959654,-3.852007037,6.832574984,0.901077808,5.978903548,3.252872132,0.857814868,2304.371857,168.1858815,0.487460822,0.40571481,0.197770075
4/12/2021,2021,Pitcher X,Right,4,3,Left,6,3,2,FASTBALL,93.45662324,16.44930079,0.854376735,6.877934938,0.617305548,6.091151327,3.235760735,-1.585905737,2126.991014,191.7581733,0.242162734,0.068817519,0.016665038
4/12/2021,2021,Pitcher X,Right,4,4,Left,1,0,0,FASTBALL,91.37367008,16.58859533,-0.176826565,6.798542327,0.63345239,5.971920872,3.442402416,-0.213701361,2015.669016,194.4116137,0.499342352,0.267934233,0.13379091
4/12/2021,2021,Pitcher X,Right,4,4,Left,2,0,1,FASTBALL,90.98285383,16.28697746,-1.819831956,6.775924026,0.615353565,6.117758536,3.02767802,-0.316040353,2006.964224,193.4378818,0.927175462,0.113927633,0.105630905
4/12/2021,2021,Pitcher X,Right,5,1,Right,1,0,0,FASTBALL,92.34824251,19.06627571,4.653675466,6.911790013,0.535746788,6.001503785,2.500312331,-0.418054804,2247.579891,195.5811388,0.514471829,0.185414881,0.095390733
4/12/2021,2021,Pitcher X,Right,5,1,Right,2,0,1,CHANGEUP,81.79522863,9.932752447,9.141364581,6.689058602,0.746487023,5.878368988,2.380925498,0.235041599,1248.194844,215.8095471,0.918304026,0.191025048,0.175419071
4/12/2021,2021,Pitcher X,Right,5,1,Right,3,0,2,FASTBALL,92.07401278,17.27244906,2.349994122,6.642101826,0.658821207,6.281131607,1.02398537,0.465359748,2061.445589,195.3780303,0.077961028,0.1726273,0.013458202
4/12/2021,2021,Pitcher X,Right,5,1,Right,4,1,2,CUTTER,89.60010399,6.54467058,-4.858084586,6.815948627,0.608181704,6.111644991,1.601007718,-1.113467099,2273.798066,179.9622681,0.734748602,0.363484919,0.267070036
4/12/2021,2021,Pitcher X,Right,5,1,Right,5,2,2,CHANGEUP,84.56226728,7.810308525,9.59181326,6.698317998,0.5407005,6.14192488,-0.427595271,0.47465274,1320.023774,215.4648173,0.020208286,0.873320997,0.017648321
4/12/2021,2021,Pitcher X,Right,5,1,Right,6,3,2,CUTTER,90.7955994,5.393178263,-4.676920703,6.771371666,0.3879331,6.293579653,1.074488099,-1.019113325,2316.966588,170.6982231,0.605712295,0.384153634,0.232686579
4/12/2021,2021,Pitcher X,Right,5,2,Right,1,0,0,FASTBALL,90.96599563,15.97650355,-1.349690625,6.712892167,0.732774234,6.086782966,2.935717419,0.49472048,1983.578283,192.9521655,0.4177607,0.115757205,0.048358811
4/12/2021,2021,Pitcher X,Right,5,3,Left,1,0,0,CURVEBALL,74.52529721,-14.73810011,-8.173453856,6.859649191,0.569459641,5.972449418,3.109157174,0.400611568,2642.518619,35.16513712,0.051947489,0.131569251,0.006834692
4/12/2021,2021,Pitcher X,Right,5,3,Left,2,0,1,FASTBALL,92.69241646,18.44836205,3.726638105,6.807459694,0.802293047,6.1005308,1.343678011,-0.712843919,2216.887728,199.1272121,0.285851806,0.159260392,0.045524871
4/12/2021,2021,Pitcher X,Right,5,3,Left,3,1,1,CHANGEUP,85.2936248,11.38769574,11.196127,6.618372984,0.711772045,6.242780252,0.404871191,0.626353101,1426.395152,217.2704329,0.150734901,0.928518474,0.139960141
4/12/2021,2021,Pitcher X,Right,5,3,Left,4,2,1,CUTTER,89.55028952,6.83807953,-5.352511109,6.759538099,0.902975277,6.119481392,0.208752639,-0.232788727,2415.729908,172.3059373,0.101303704,0.933083594,0.094524824
4/12/2021,2021,Pitcher X,Right,5,3,Left,5,3,1,FASTBALL,94.08305497,17.85767558,2.779021148,6.805461407,0.634148684,6.093048494,1.779460632,0.204458931,2175.664636,199.5430547,0.632603467,0.080632187,0.051008201
4/12/2021,2021,Pitcher X,Right,5,4,Right,1,0,0,CUTTER,88.99881298,9.01941588,-5.202345728,6.818857582,0.552432759,6.088387223,1.63122108,-0.112658126,2154.435193,179.1707744,0.474958241,0.226990595,0.107811054
4/12/2021,2021,Pitcher X,Right,5,5,Left,1,0,0,CURVEBALL,73.35141021,-13.98579909,-8.207645774,6.83219362,0.517960874,6.00127365,2.020743895,0.003176519,2571.858255,18.51532803,0.285372257,0.227681458,0.064973972
4/12/2021,2021,Pitcher X,Right,5,5,Left,2,0,1,FASTBALL,92.03014946,16.4258784,4.685761531,6.78145318,0.743082136,6.036154857,1.167133763,-0.405497498,2217.937189,200.5402447,0.208842203,0.175617933,0.036676436
4/12/2021,2021,Pitcher X,Right,5,5,Left,3,1,1,CHANGEUP,82.27882842,7.091750271,10.78405646,6.69900179,0.748871495,6.085571542,4.124200136,0.962528589,1246.042532,218.5467624,0.026377235,0.25443694,0.006711343
4/12/2021,2021,Pitcher X,Right,5,5,Left,4,2,1,CHANGEUP,83.15299148,6.846286117,11.08131451,6.713146672,0.623529765,6.048471673,2.02587414,0.331314194,1324.947488,214.3528,0.933714211,0.246243626,0.229921173
4/12/2021,2021,Pitcher X,Right,5,5,Left,5,2,2,CURVEBALL,76.81333341,-14.50500201,-7.910752291,6.840519259,0.48674734,6.09208375,1.220745365,-0.798421031,2727.61021,27.82216077,0.513937831,0.614934564,0.316038136
4/12/2021,2021,Pitcher X,Right,5,6,Right,1,0,0,CUTTER,88.48749637,7.320486572,-5.35702724,6.724298027,0.769792429,6.175839912,-0.079273882,-0.570388881,2291.68408,184.8872618,0.006366662,0.944519699,0.006013438
4/12/2021,2021,Pitcher X,Right,5,6,Right,2,1,0,CUTTER,87.90170718,7.333390927,-3.916583514,6.811353892,0.512128696,6.080123141,2.307010828,-0.137470909,2357.078708,154.5005973,0.834612787,0.088232748,0.07364018
4/18/2021,2021,Pitcher X,Right,1,1,Left,1,0,0,FASTBALL,92.5321027,16.87732486,4.072433093,6.941639089,0.572415719,6.018839727,3.349642817,-0.574530587,2024.717293,205.7405276,0.486941189,0.145712271,0.070953307
4/18/2021,2021,Pitcher X,Right,1,1,Left,2,0,1,FASTBALL,93.3254749,19.11256568,2.845124391,6.934781227,0.660783569,5.995915275,3.601549877,0.050555154,2096.803952,187.3457538,0.772034585,0.39295873,0.303377731
4/18/2021,2021,Pitcher X,Right,1,2,Right,1,0,0,CUTTER,90.97843454,9.861061952,-1.901713246,6.976176893,0.595012505,5.949420028,3.2314824,0.057143473,2272.993626,176.8896158,0.445431203,0.193086654,0.08600682
4/18/2021,2021,Pitcher X,Right,1,2,Right,2,0,1,CUTTER,90.71861979,9.86318573,-3.790927275,6.890292728,0.507632953,6.110419069,1.494868097,0.005328218,2249.474445,177.9620961,0.641720951,0.165858343,0.106434774
4/18/2021,2021,Pitcher X,Right,1,2,Right,3,1,1,FASTBALL,92.93314861,18.54455078,1.102122577,6.827477597,0.79050568,6.244082175,1.694960262,1.058946937,2083.730754,196.6858415,0.055514179,0.100887813,0.005600704
4/18/2021,2021,Pitcher X,Right,1,2,Right,4,2,1,CUTTER,90.29843052,9.736758693,-4.003164546,6.9410646,0.566163719,6.035313364,2.996884408,-0.559260625,2296.482099,169.9743228,0.883208454,0.197460622,0.17439889
4/18/2021,2021,Pitcher X,Right,1,3,Left,1,0,0,CURVEBALL,73.35442788,-18.19415417,-4.558233615,6.857579695,0.639873251,5.888822482,1.522849733,1.131576077,2721.574109,19.66594758,0.039771032,0.495618582,0.019711262
4/18/2021,2021,Pitcher X,Right,1,3,Left,2,1,0,CUTTER,91.24759306,11.84611356,-2.656585473,6.858502615,0.724318577,6.16283074,2.240765929,-0.543554221,2304.95097,178.0067983,0.808848262,0.073049352,0.059085841
4/18/2021,2021,Pitcher X,Right,1,4,Right,1,0,0,CUTTER,89.01924993,7.47657697,-6.612225308,6.892200614,0.623443588,6.041031186,2.869045196,-0.32584394,2254.798934,179.0089554,0.55911994,0.161261871,0.090164728
4/18/2021,2021,Pitcher X,Right,2,1,Right,1,0,0,CURVEBALL,76.73728388,-8.835884901,-7.083845991,6.937171915,0.583992451,5.880944482,2.029691109,-0.22539902,2668.416232,24.37131945,0.414449185,0.165630877,0.068645582
4/18/2021,2021,Pitcher X,Right,2,1,Right,2,0,1,FASTBALL,93.01581479,18.11785286,2.879728311,6.929710211,0.55230723,5.992332394,2.983807876,-0.492297425,2109.781904,197.4929127,0.866440654,0.24320364,0.210721521
4/18/2021,2021,Pitcher X,Right,2,1,Right,3,0,2,CHANGEUP,83.69947143,3.99029006,12.65836892,6.749412798,0.72886073,6.195758996,0.318099052,0.78562935,1203.773242,218.3531432,0.267401785,0.957710803,0.256093578
4/18/2021,2021,Pitcher X,Right,2,1,Right,4,1,2,CHANGEUP,83.74499191,7.380211288,11.99689171,6.762310128,0.653326876,6.028817224,3.375044648,0.317035223,1357.371001,214.4687156,0.757658482,0.161312178,0.12221954
4/18/2021,2021,Pitcher X,Right,2,2,Left,1,0,0,FASTBALL,93.90623011,19.18775172,4.24683252,6.877458318,0.688749369,6.127557244,1.761183381,0.275084312,2137.532817,199.0703101,0.209344327,0.090485178,0.018942559
4/18/2021,2021,Pitcher X,Right,2,2,Left,2,0,1,FASTBALL,91.11455399,10.99757223,1.417096974,6.917552327,0.736474436,6.135244729,3.031641962,0.772921666,2284.453568,178.2021758,0.340334982,0.202752471,0.069003758
4/18/2021,2021,Pitcher X,Right,2,2,Left,3,0,2,CURVEBALL,76.68453431,-13.22293368,-14.21362088,6.964752999,0.729945811,5.818009255,1.078774239,1.206515197,2854.724189,17.38421995,0.111168951,0.4758901,0.052904203
4/18/2021,2021,Pitcher X,Right,2,2,Left,4,1,2,CUTTER,89.84013934,8.262421968,-4.225067766,6.885263165,0.631511438,6.140071717,2.787277871,-0.813304645,2315.679939,182.4836341,0.892550766,0.062616535,0.055888436
4/18/2021,2021,Pitcher X,Right,2,3,Right,1,0,0,FASTBALL,93.86957611,19.19888405,2.081087439,6.854434104,0.732487863,6.247139009,0.689654022,0.425461906,2205.103386,195.1507573,0.012551597,0.503020883,0.006313716
4/18/2021,2021,Pitcher X,Right,2,3,Right,2,1,0,CUTTER,89.47252455,6.08022898,-5.578669303,6.896798012,0.553599259,6.05278789,2.215949711,-0.342250717,2307.992999,166.8315359,0.834554195,0.143774718,0.119987794
4/18/2021,2021,Pitcher X,Right,2,3,Right,3,1,1,FASTBALL,92.72943985,18.20850001,0.775823124,6.817575408,0.647538563,6.242186944,2.068849559,0.8409178,2059.126838,194.1543448,0.342432797,0.079693213,0.02728957
4/18/2021,2021,Pitcher X,Right,3,1,Left,1,0,0,FASTBALL,91.55966016,16.46290933,1.69917603,6.898554905,0.55216613,6.167107167,2.928780072,-1.045047598,1988.177352,195.3488579,0.398061872,0.079336293,0.031580753
4/18/2021,2021,Pitcher X,Right,3,1,Left,2,1,0,CUTTER,88.36103768,8.837588628,-2.881444829,6.810728293,0.656250583,6.323763121,1.658876122,-0.294297322,2235.925314,174.1927408,0.649004817,0.163354322,0.106017742
4/18/2021,2021,Pitcher X,Right,3,1,Left,3,1,1,CHANGEUP,82.47786024,5.040733845,13.79474631,6.69718218,0.73421025,6.007776149,1.11779602,0.709289355,1238.107661,222.0059921,0.692796111,0.633315206,0.438758312
4/18/2021,2021,Pitcher X,Right,3,1,Left,4,1,2,CURVEBALL,77.4978995,-14.44827943,-8.130517064,6.911270781,0.585230108,5.955198418,1.13092925,0.857577927,2714.946213,22.73140587,0.635239422,0.447129309,0.284034164
4/18/2021,2021,Pitcher X,Right,3,1,Left,5,2,2,FASTBALL,94.0299677,18.28798779,3.412051928,6.86987105,0.706023938,6.116507572,1.512499664,0.48338331,2148.220227,209.0071539,0.417150766,0.083035491,0.034638319
4/18/2021,2021,Pitcher X,Right,3,2,Right,1,0,0,CURVEBALL,78.39830788,-11.23887678,-8.736415261,6.868577826,0.634469078,6.053709006,1.198206376,0.194441621,2641.740097,22.47358293,0.304565072,0.537349999,0.163658041
4/18/2021,2021,Pitcher X,Right,3,3,Left,1,0,0,CUTTER,89.46650094,9.456053931,-3.78465917,6.781418904,0.614337419,6.179698931,1.44271318,0.340326202,2204.165687,171.5906612,0.159278616,0.362773776,0.057782105
4/18/2021,2021,Pitcher X,Right,3,3,Left,2,1,0,FASTBALL,92.05323156,17.0580256,2.301660983,6.865505433,0.679287307,6.153628981,1.891332637,1.036531227,2075.837281,192.4856624,0.051325735,0.107645117,0.005524965
4/18/2021,2021,Pitcher X,Right,3,3,Left,3,1,1,CHANGEUP,80.97495613,6.647979092,13.2918258,6.675763667,0.704744449,6.151854488,2.799868025,1.205708923,1247.522765,222.8624868,0.355658412,0.178720221,0.06356335
4/18/2021,2021,Pitcher X,Right,3,3,Left,4,1,2,FASTBALL,92.10637959,17.51885144,2.169519764,6.798491032,0.687776719,6.102814323,4.114424159,-0.542467004,2073.497621,197.5264429,0.352060229,0.556247056,0.195832466
4/18/2021,2021,Pitcher X,Right,3,4,Right,1,0,0,CUTTER,90.24584077,8.959879218,-3.044748416,6.847613227,0.622931367,6.185279576,1.283760127,-0.163786624,2290.257937,177.3213944,0.318182975,0.503643394,0.160250753
4/18/2021,2021,Pitcher X,Right,3,4,Right,2,1,0,CHANGEUP,81.03844893,6.077164862,12.10156959,6.756764529,0.649829248,6.020378333,2.498488674,0.856974945,1286.218208,220.1733025,0.551540077,0.143593401,0.079197515
4/18/2021,2021,Pitcher X,Right,3,4,Right,3,1,1,FASTBALL,92.45654126,17.46052628,1.800614235,6.780744272,0.695695513,6.237591847,2.106125068,1.602059743,1994.238588,130.2480671,0.016899696,0.277276188,0.004685883
4/18/2021,2021,Pitcher X,Right,3,4,Right,4,2,1,CUTTER,89.36535251,7.515928272,-5.247098567,6.844820945,0.549002454,6.185476538,1.2557067,-0.505820132,2285.998182,176.2855959,0.693802059,0.441252351,0.306141789
4/18/2021,2021,Pitcher X,Right,3,4,Right,5,3,1,CUTTER,90.46404866,7.927453993,-4.711592985,6.889925795,0.523806453,6.055050073,2.334869214,-0.471914058,2266.405665,167.9974559,0.903418422,0.120905176,0.109227963
